date,temperature,humidity,luminosity
2019-11-27 16:40:47.975,24.4,28.2,242
2019-11-27 16:40:45.702,24.4,28.2,242
2019-11-27 16:40:43.428,24.4,28.2,240
2019-11-27 16:40:41.154,24.4,28.2,240
2019-11-27 16:40:38.881,24.4,28.2,240
2019-11-27 16:40:36.607,24.4,28.2,240
2019-11-27 16:40:34.334,24.4,28.2,240
2019-11-27 16:40:32.057,24.4,28.3,240
2019-11-27 16:40:29.784,24.4,28.3,238
2019-11-27 16:40:27.511,24.4,28.3,238
2019-11-27 16:40:25.237,24.4,28.3,240
2019-11-27 16:40:22.964,24.4,28.3,240
2019-11-27 16:40:20.691,24.5,28.4,238
2019-11-27 16:40:18.417,24.4,28.3,238
2019-11-27 16:40:16.145,24.4,28.3,238
2019-11-27 16:40:13.872,24.4,28.3,240
2019-11-27 16:40:11.599,24.4,28.2,238
2019-11-27 16:40:09.325,24.4,28.2,240
2019-11-27 16:40:07.051,24.4,28.2,237
2019-11-27 16:40:04.778,24.4,28.2,237
2019-11-27 16:40:02.505,24.4,28.2,237
2019-11-27 16:40:00.232,24.4,28.1,240
2019-11-27 16:39:57.958,24.4,28.1,240
2019-11-27 16:39:55.685,24.4,28.1,240
2019-11-27 16:39:53.412,24.5,28.2,240
2019-11-27 16:39:51.139,24.5,28.2,240
2019-11-27 16:39:48.866,24.4,28.2,197
2019-11-27 16:39:46.592,24.4,28.1,231
2019-11-27 16:39:44.319,24.5,28.2,240
2019-11-27 16:39:42.041,24.5,28.2,240
2019-11-27 16:39:39.768,24.5,28.2,240
2019-11-27 16:39:37.495,24.5,28.2,240
2019-11-27 16:39:35.222,24.5,28.2,240
2019-11-27 16:39:32.949,24.5,28.2,242
2019-11-27 16:39:30.675,24.5,28.2,242
2019-11-27 16:39:28.402,24.4,28.1,242
2019-11-27 16:39:26.130,24.5,28.2,242
2019-11-27 16:39:23.856,24.5,28.2,242
2019-11-27 16:39:21.582,24.5,28.2,242
2019-11-27 16:39:19.309,24.5,28.2,240
2019-11-27 16:39:17.037,24.4,28.1,240
2019-11-27 16:39:14.763,24.4,28.1,240
2019-11-27 16:39:12.490,24.5,28.2,238
2019-11-27 16:39:10.217,24.5,28.2,240
2019-11-27 16:39:07.943,24.5,28.2,240
2019-11-27 16:39:05.670,24.5,28.2,242
2019-11-27 16:39:03.397,24.5,28.2,240
2019-11-27 16:39:01.123,24.5,28.2,242
2019-11-27 16:38:58.850,24.5,28.2,243
2019-11-27 16:38:56.577,24.4,28.2,242
2019-11-27 16:38:54.304,24.5,28.3,242
2019-11-27 16:38:52.031,24.5,28.3,245
2019-11-27 16:38:49.757,24.5,28.3,242
2019-11-27 16:38:47.484,24.5,28.4,242
2019-11-27 16:38:45.207,24.5,28.4,243
2019-11-27 16:38:42.934,24.5,28.4,242
2019-11-27 16:38:40.662,24.5,28.4,243
2019-11-27 16:38:38.388,24.5,28.4,243
2019-11-27 16:38:36.115,24.4,28.3,243
2019-11-27 16:38:33.842,24.5,28.4,243
2019-11-27 16:38:31.568,24.5,28.4,243
2019-11-27 16:38:29.295,24.5,28.4,243
2019-11-27 16:38:27.022,24.5,28.4,243
2019-11-27 16:38:24.748,24.5,28.4,243
2019-11-27 16:38:22.475,24.5,28.4,243
2019-11-27 16:38:20.203,24.5,28.4,243
2019-11-27 16:38:17.929,24.5,28.4,243
2019-11-27 16:38:15.656,24.5,28.4,243
2019-11-27 16:38:13.382,24.5,28.4,245
2019-11-27 16:38:11.110,24.5,28.4,243
2019-11-27 16:38:08.836,24.5,28.4,240
2019-11-27 16:38:06.563,24.5,28.4,242
2019-11-27 16:38:04.290,24.5,28.4,238
2019-11-27 16:38:02.017,24.5,28.5,245
2019-11-27 16:37:59.743,24.5,28.5,243
2019-11-27 16:37:57.466,24.5,28.5,243
2019-11-27 16:37:55.193,24.5,28.5,245
2019-11-27 16:37:52.920,24.5,28.5,245
2019-11-27 16:37:50.647,24.5,28.5,245
2019-11-27 16:37:48.373,24.5,28.4,245
2019-11-27 16:37:46.100,24.5,28.4,243
2019-11-27 16:37:43.826,24.5,28.4,243
2019-11-27 16:37:41.553,24.5,28.4,242
2019-11-27 16:37:39.280,24.5,28.4,245
2019-11-27 16:37:37.006,24.5,28.4,245
2019-11-27 16:37:34.734,24.5,28.4,247
2019-11-27 16:37:32.461,24.5,28.4,245
2019-11-27 16:37:30.187,24.5,28.4,245
2019-11-27 16:37:27.914,24.5,28.5,245
2019-11-27 16:37:25.640,24.5,28.5,245
2019-11-27 16:37:23.367,24.5,28.5,245
2019-11-27 16:37:21.094,24.5,28.5,245
2019-11-27 16:37:18.816,24.5,28.5,245
2019-11-27 16:37:16.543,24.5,28.6,243
2019-11-27 16:37:14.270,24.5,28.6,243
2019-11-27 16:37:11.997,24.5,28.6,243
2019-11-27 16:37:09.724,24.5,28.6,243
2019-11-27 16:37:07.451,24.5,28.7,242
2019-11-27 16:37:05.177,24.5,28.7,243
2019-11-27 16:37:02.904,24.5,28.7,243
2019-11-27 16:37:00.631,24.6,28.7,242
2019-11-27 16:36:58.358,24.6,28.7,242
2019-11-27 16:36:56.084,24.5,28.7,242
2019-11-27 16:36:53.811,24.5,28.5,243
2019-11-27 16:36:51.538,24.5,28.3,242
2019-11-27 16:36:49.264,24.6,28.2,245
2019-11-27 16:36:46.991,24.6,28.2,245
2019-11-27 16:36:44.715,24.6,28.1,245
2019-11-27 16:36:42.441,24.6,28.1,243
2019-11-27 16:36:40.167,24.5,28.1,245
2019-11-27 16:36:37.894,24.6,28.0,245
2019-11-27 16:36:35.621,24.6,28.0,245
2019-11-27 16:36:33.346,24.5,28.0,243
2019-11-27 16:36:31.074,24.5,27.9,243
2019-11-27 16:36:28.801,24.6,27.9,243
2019-11-27 16:36:26.527,24.5,27.9,245
2019-11-27 16:36:24.254,24.6,27.9,245
2019-11-27 16:36:21.980,24.5,27.9,245
2019-11-27 16:36:19.708,24.6,27.9,240
2019-11-27 16:36:17.435,24.6,27.9,240
2019-11-27 16:36:15.161,24.6,27.9,243
2019-11-27 16:36:12.888,24.6,27.9,242
2019-11-27 16:36:10.614,24.6,28.0,243
2019-11-27 16:36:08.337,24.6,28.0,243
2019-11-27 16:36:06.064,24.6,28.0,243
2019-11-27 16:36:03.791,24.6,28.0,243
2019-11-27 16:36:01.517,24.6,28.0,243
2019-11-27 16:35:59.245,24.6,28.1,243
2019-11-27 16:35:56.971,24.6,28.1,243
2019-11-27 16:35:54.698,24.6,28.1,243
